id,description,adress,date_pub,date_update,price,fee
ad_864,"Paris XIVème- Alésia : Appartement lumineux et optimisé. Au premier étage avec ascenseur d'une copropriété pierre de taille de bon standing, un appartement de 76m2 au sol (74,68m2 Loi Carrez) comprenant: Une entrée avec rangements intégrés, un vaste double séjour donnant sur rue exposé Sud Est, une chambre parentale, un bureau sur cour, une cuisine séparée et équipée, ainsi qu'une salle de bains avec WC.  Tout le charme de l'ancien, parquet, moulures, cheminée. Possibilité de créer une troisième chambre. Professions libérales autorisées dans la Copropriété.  Gardienne a résidence dans l'immeuble  En annexe&nbsp;: Une cave saine et bétonnée",Achat appartement 4 pièces 76 m²Paris 14e 75014 (Jean Moulin - Porte d'Orléans),Publiée il y a plus de 2 mois,Modifiée le 24 déc. 2021,720 000 €,"Honoraires : 2,13% TTC inclus à la charge de l’acquéreur (705 000 € hors honoraires)"
ad_1799,"Appartement  ensoleillé sans vis a vis Paris 13, 4 pièce(s) - 3 Chambres  87.2 m2. Sellier vous propose cet appartement en étage élevé  disposant de beaux volumes dans une des tours Jean Sebagh à proximité immédiate des commerces écoles , transports Metro Porte de Choisy et Tram~4 pieces orienté sud et Ouest , grand salon de 28 métres carrés une baie de lumière en 18 eme étage, 3 Chambres , cuisine équipée, salle de bains , wc séparés. Cave et Parking en sous sol.~Les visuels de l'appartement intégrent la possibilité d'ouvrir la cuisine ou de la laisser fermée~Charges mensuelles 660 Euros  incluant Le coût des mesures imposées au titre de la réglementation IGH lors de leur construction (résistance au feu des structures, équipements de détection et d'alarme incendie, équipements facilitant l'intervention des pompiers...) puis pendant toute la vie de l'immeuble (contrôles réguliers et mise à jour des équipements de sécurité, présence permanente d'une équipe de sécurité incendie  24 heures sur 24 7 jours sur 7, eau chaude , chauffage.~Taxe Foncière 1100<br>Sellier vous propose cet appartement en étage élevé  disposant de beaux volumes dans une des tours Jean Sebagh à proximité immédiate des commerces écoles , transports Metro Porte de Choisy et Tram~4 pieces orienté sud et Ouest , grand salon de 28 mètres carrés une baie de lumière en 18 eme étage, 3 Chambres , cuisine équipée, salle de bains , wc séparés. Cave et Parking en sous sol.~Les visuels de l'appartement intègrent la possibilité d'ouvrir la cuisine ou de la laisser fermée~Charges mensuelles 660 Euros  incluant Le coût des mesures imposées au titre de la réglementation IGH lors de leur construction (résistance au feu des structures, équipements de détection et d'alarme incendie, équipements facilitant l'intervention des pompiers...) puis pendant toute la vie de l'immeuble (contrôles réguliers et mise à jour des équipements de sécurité, présence permanente d'une équipe de sécurité incendie  24 heures sur 24 7 jours sur 7, eau chaude , chauffage.~Taxe Foncière 1100<br>ensemble Massena, construit sur l'ancien emplacement des usines Panhard entre la porte d'Italie et la porte d'Ivry.<br>Imaginé par l'architecte Jean Sebag, l'ensemble Masséna regroupe parmi les plus hautes tours du quartier. Contrairement à l'ensemble des Olympiades, les tours de Masséna ne sont pas construites sur dalle mais sont directement en contact avec le sol naturel - majoritairement aménagé en jardin et allées piétonnes. dont 2.33 % honoraires TTC à la charge de l'acquéreur.",Achat appartement 4 pièces 87 m²Paris 13e 75013 (Nationale - Deux Moulins),Publiée le 8 déc. 2021,Modifiée le 10 déc. 2021,527 000 €,"Honoraires : 2,33% TTC inclus à la charge de l’acquéreur (515 000 € hors honoraires)"
ad_2018,"Appartement de grand standing renové par architecte à Paris. À VENDRE PARIS 16EME - PERGOLÈSE - PRESTIGE - Situé à proximité immédiate de la rue Pergolèse et de l'avenue Foch, au 3ème étage avec ascenseur d'un très bel immeuble de 1900, nous vous proposons ce superbe appartement d'une surface de 115m2 entièrement rénové et décoré par architecte. Ce bien recherché offrant 3M10 d'hauteur sous palfond est composé d'un vaste séjour, d'une salle à manger, d'une cuisine haut de gamme 'veneta cucine' avec marbre et entièrement équipée, d'une master bedroom avec salle de bain et dressing, d'une deuxième chambre avec penderie et salle de bain, d'une troisième chambre avec salle de bain et penderie. Appartement baigné de lumière, au calme absolu avec un plan optimal offrant des prestations exceptionnelles. Une cave complète ce bien. À VISITER SANS PLUS TARDER ! Bien proposé par l'agence PARIS LUXURY HOMES. Visites et renseignements 7/7. Connaissez vous la valeur de votre bien ? Estimation gratuite et confidentielle sous 24h par nos soins.",Achat appartement 5 pièces 115 m²Paris 16e 75116 (Dauphine),Publiée le 1 déc. 2021,Modifiée le 30 déc. 2021,1 595 000 €,"Honoraires : 2,90% TTC inclus à la charge de l’acquéreur (1 550 000 € hors honoraires)"
ad_1047,"Paris 18e - DAMRÉMONT / CHAMPIONNET - Appartement à vendre - 2/3 pièces - 63m² Carrez - 63,32m² au sol - Balcon 2,15m² - Parking. Situé dans un bel immeuble moderne construit en 1993, cet appartement de 63m² loi Carrez, au premier étage avec ascenseur, bénéficie d'un balcon. Exposé plein sud, il comporte une entrée avec rangements, un vaste salon sur rue avec balcon, une cuisine indépendante, une chambre, une salle de bains et des toilettes séparées. Possibilité de transformer la cuisine en seconde chambre. Une cave complète ce bien. Il dispose d'un parking dans l'immeuble en supplément du prix (25.000). Accès PMR.<br>Copropriété de 60 lots (Pas de procédure en cours).",Achat appartement 3 pièces 63 m²Paris 18e 75018 (Grandes Carrières - Clichy),Publiée il y a plus de 2 mois,Modifiée le 28 déc. 2021,550 000 €,Honoraires à la charge du vendeur
ad_1255,"Studio RARE. ** EXCLUSIVITÉ ** RARE ** VUE DÉGAGÉE ** DERNIER ÉTAGE **  Idéalement situé, à proximité immédiate du Bon Marché, nous vous proposons ce charmant studio situé au 5ème et dernier étage avec ascenseur (jusqu'au 4ème). D'une superficie de 17 m2 loi Carrez, ce bien comprend : une pièce de vie principale et une pièce d'eau à aménager.  Au CALME absolu, il vous séduira par son charme, sa vue dégagée sans aucun vis-à-vis, son plan et son potentiel de rénovation.  Le plan est modulable en fonction des besoins. Possibilité d'installer un WC (voté en assemblée avec étude de faisabilité) ** Exclusivité PARIS SEINE IMMOBILIER ** - 59, rue du Cherche-Midi - 75006 Paris (ACHAT - VENTE - LOCATION - GESTION - ÉVALUATION OFFERTE SOUS 24 H). dont 5.00 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 66 lots (Pas de procédure en cours).",Achat appartement 1 pièce 17 m²Paris 6e 75006 (Saint-Placide),Publiée le 23 déc. 2021,Modifiée le 25 déc. 2021,299 250 €,"Honoraires : 5,00% TTC inclus à la charge de l’acquéreur (285 000 € hors honoraires)"
ad_1203,"ST GERMAIN DES PRES. Deux lots d'habitation contigus.
Emplacement exceptionnel entre Saint Sulpice, Sèvres Babylone et Saint Germain des Prés, immeuble de standing en pierre de taille. Au rez-de-chaussée sur grande cour pavée, deux lots de style atelier loft comprenant chacun une pièce principale avec coin cuisine, salle d'eau avec wc, une chambre en mezzanine. Superficie :
Lot 3 : 42,28 m² dont 26,33 m² Carrez (DPE classe E)
Lot 4 : 31,48 m² dont 18,62 m² Carrez (DPE classe G)
Honoraires à la charge du vendeur. Dans une copropriété de 9 lots. Aucune procédure n'est en cours. Classe énergie E, Classe climat B. Nos honoraires : <a href=""https://files.netty.immo/file/isambert/226/rTqHw/bareme_des_honoraires_isambert_new_logo_1.pdf"" target=""_blank"" class=""decoratedAgencyFeeUrl"">Voir les barèmes des honoraires</a> ",Achat appartement 2 pièces 54 m²Paris 7e 75007 (Saint-Germain des Près),Publiée le 27 déc. 2021,Modifiée le 30 déc. 2021,849 000 €,Honoraires à la charge du vendeur
ad_1489,"Paris 14 eme, à deux pas du métro glacière, un studio de 28 m² en RDC surélevé, lumineux, pièce de vie de 15 m², cuisine indépendante équipée, (frigo, four, plaque, micro onde, Lave vaisselle) , une salle d'eau avec wc et lave linge, une entrée avec rangement et penderie. Un box fermé de 13m² complète ce bien. Résidence bien entretenue avec gardien et  local vélo sécurisé. Bien soumis au statut de la copropriété (116 lots principaux), pas de procédure en cours ; charges annuelles de 2272 €. Prix net vendeur de 280.000 €. Honoraires inclus charge acquéreur de 3,57 % soit 10.000 € TTC.",Achat appartement 1 pièce 28 m²Paris 14e 75014 (Montsouris - Dareau),Publiée le 15 déc. 2021,Modifiée le 22 déc. 2021,290 000 €,"Honoraires : 3,57% TTC inclus à la charge de l’acquéreur (280 000 € hors honoraires)"
ad_571,"Duplex avec terrasse en dernier étage. Dans le nouveau quartier de Rosa Parks, ce duplex de 88,18m2 Carrez en dernier étage est agrémenté de deux balcons de plein Sud et d'une terrasse plein Est.<br>Cet appartement contemporain aux lignes épurées offre un espace de vie sur deux niveaux dans un immeuble moderne signé Brenac-Gonzalez.<br>Au sixième étage, l'entrée dotée de rangements mène à une pièce de vie de 33m2 profitant de 5,30 mètres de hauteur et à une cuisine indépendante. L'ensemble est bordé d'un balcon de 9m2 et d'une terrasse de 15m2 avec vue sur le Sacré Coeur.<br>Une salle de douche avec wc complète ce niveau.<br>A l'étage, surplombant l'ensemble, une mezzanine accueille un bureau /chambre d'appoint. Côté nuit, une chambre de 16m2 avec balcon filant de 15m2 et une chambre de 10 m2 partagent une salle de bains avec wc.<br>Ce lieu de vie unique est caractérisé par des volumes généreux, des vues dégagées sur Paris et une belle luminosité. Il jouit d'une atmosphère paisible, propice à recevoir.<br>Une place de parking complète ce bien soumis au statut de la copropriété.<br>RER et Tram : Rosa Parks à 30 mètres et Métro : Corentin Cariou à 720 mètres <br>Contact: Alexandre <span class=""showPhoneNumber"" data-phone=""06 22 61 76 23"">Voir le téléphone</span> <br>RSAC : 788 902 302 Paris<br>Copropriété de 30 lots (Pas de procédure en cours).<br>Charges annuelles : 2144.00 euros. Alexandre Damerval Agent Commercial - Numéro RSAC : 788902302 - Paris.",Achat appartement 4 pièces 102 m²Paris 19e 75019 (Porte de la Villette),Publiée le 8 déc. 2021,Modifiée le 15 déc. 2021,1 100 000 €,Honoraires à la charge du vendeur
ad_263,"Espace atypique en rez-de-jardin, 75 m² + 40 m² de jardin/terrasse privatif. PARIS XXème - rue des PRAIRIES : O'Immobilier vous propose ce bien rare situé au rez-de-chaussée d'un immeuble en pierre et brique.

Ancien café/restaurant il a été réaménagé en appartement il y a 20 ans et se compose : d'une entrée, une chambre et un bureau sur le jardin, un toilette séparé, une salle de bain et un espace de vie de 50 m² traversant toujours équipé du bar haut de l'ancien café/restaurant. Vous pourrez disposer d'un jardin/terrasse PRIVATIF d'environ 40 m² avec très peu de vis à vis. Un atelier est situé sur le jardin/terrasse. Deux grandes caves complètent le bien dont une accessible depuis la cuisine, telle la réserve de l'ancien café/restaurant.

Les points + : CHARME - JARDIN/TERRASSE - LOCALISATION - HAUTEUR SOUS PLAFOND",Achat appartement 4 pièces 75 m²Paris 20e 75020 (Saint-Blaise),Publiée le 24 nov. 2021,Modifiée le 25 déc. 2021,865 000 €,"Honoraires : 2,98% TTC inclus à la charge de l’acquéreur (840 000 € hors honoraires)"
ad_1396,"Michel Ange - Duplex - 61,50 m². Michel-Ange.<br>Duplex 3 pièces de 61,50 m² avec 50 m² de terrasses dans une villa privée de très bon standing. <br>Au niveau principal : entrée, séjour avec 2 terrasses, cuisine ouverte aménagée et équipée, chambre, salle d'eau avec wc, wc séparés et buanderie.<br>Au niveau supérieur : chambre avec 15 m² de terrasse.<br>Une cave et un grenier complètent ce bien. <br>Entièrement refait à neuf. A proximité des transports et des commerces. <br>Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur le marché de l'Ouest Parisien.<br>Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes : photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market.<br>L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16eme.<br>En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",Achat appartement 3 pièces 70 m²Paris 16e 75016 (Porte de Saint-Cloud - Auteuil-Sud),Publiée le 18 déc. 2021,,979 000 €,Honoraires à la charge du vendeur
ad_1060,"Panthéon 4 pièces 2 ou 3 chambres 105  m2 sectorisé Henri 4. Appartement de charme traversant &nbsp;ensoleillé et sans vis à vis conçu par un architecte de renommée mondiale à 100 mètres de La place du Panthéon , situé en troisième et dernier étage d'un ancien Collège fondé à la fin du 14eme siècle et inscrit aux bâtiments de France.<br>Cette &nbsp;charmante petite copropriété arborée &nbsp;de 30 appartements sans ascenseur dispose d'une cour intérieure bucolique et au calme dans le coeur historique du vieux Paris, située en à proximité du point le plus haut de la rive Gauche , la Montagne Sainte Geneviève . L'accès aux lieux se fait par escalier du XVIIIème et ses superbes ferronneries;<br>L'appartement qui est traversant dispose d'un bel ensoleillement grâce à une triple exposition sud , ouest et est pour une surface de 115 m2 habitables dont 105 m2 Carrez dont vue directe sur deux monuments historiques .<br>Ce nid douillet jouit d'un calme absolu au coeur d'un quartier animé et universitaire disposant des meilleurs collèges et lycées de France Henri IV et Louis le Grand, de la Sorbonne, à 500 Mètres du Jardin du Luxembourg, du Sénat, du Collège de France et à 10 minutes à pied de Saint Germain des Prés et de Notre-Dame de Paris.<br>L'appartement dispose d'un studio indépendant, d'une grande suite avec sa salle de bain située à l'entrée principale, face à l'entrée invités et ses commodités.<br>Une seconde suite familiale se situe de l'autre côté de l'appartement avec sa salle bain.<br>Le double salon avec porte coulissante permet d'avoir une troisième chambre invitée avec sa salle de d'eau. La cuisine est accessible via le salon . L'appartement dispose d'un grenier sous les combles, pratique pour le rangement de nombreuses choses et dispose d'une aération naturelle.<br>Désigné par un architecte décorateur genevois reconnu exposé au Moma de New-York, la décoration originale est unique mais facile à modifier selon ses goûts.<br>Parkings Disponibles à proximité,<br>Pour la vie au Quotidien vous avez le choix entre deux marchés de grandes qualités le marché Maubert ouvert 3 jours par semaine qui est à 400 mètres et le marché Mouffetard ouvert 6 jours sur 7 avec ses nombreux producteurs bios , fromagers , pâtissiers , meilleurs ouvriers de France , bouchers , poissonniers , traiteurs et commerces asiatiques mais aussi disquaires , librairies, fleuriste ,salle de sports et lieux culturels , théâtres et cinémas à proximité immédiate , ainsi que la place de la Contrescarpe et ses cafés et restaurants de quartiers.Charges trimestrielles 500 Espace Velo <br>Accès Transports bus métro et Rer à proximité en pièce jointe <br>Pour la petite enfance Crèche Mary Poppins Services à 300 m et la Crèche Sainte Lucie, 400 m<br>Maternelle publique &nbsp;23 rue Cujas à 300 m <br>Elementaire Publique 14 rue Victor Cousin <br>Ecole Primaire Privée Montessori Internationale Jardin Du Luxembourg 600 mètres<br>Ecole Primaire &nbsp;Privee Saint Genevieve 300 mètres<br>Collège Henri Iv, 100 m Taux de réussite au Brevet 99%<br>Lycée Général Henri Iv, Taux de réussite Baccalauréat 100%<br>Copropriété de 30 lots (Pas de procédure en cours).<br>Charges annuelles : 400.00 euros.",Achat appartement 5 pièces 111 m²Paris 5e 75005 (Sorbonne - Quartier Latin),Publiée il y a plus de 2 mois,Modifiée le 17 déc. 2021,1 680 000 €,Honoraires à la charge du vendeur
ad_314,"2 pièces - Mairie du 14e. Proche de la rue Daguerre / quartier Mairie du 14e : charmant 2 pièces vendu loué (931,24 € + 60 € de provision de charges soit 991,24 €), situé au 4e étage d'une copropriété ancienne. Cet appartement se compose d'un double séjour lumineux et avec poutres appararentes, une cuisine américaine, un petit dégagement avec rangements, une chambre sur cour et une salle de bains avec WC. Bon état intérieur, prévoir un rafraichissement de la cuisine et de la salle de bains. Appartement avec double exposition et une cave en sous-sol. Rafraichissement à prévoir. Les commerces de la rue Daguerre se trouvent à 5 minutes et la gare Montparnasse à 10 minutes. Idéal pour investissement. Bail renouvelé jusqu'à Août 2023.",Achat appartement 2 pièces 39 m²Paris 14e 75014 (Pernety),Publiée le 2 nov. 2021,Modifiée le 20 déc. 2021,399 000 €,"Honoraires : 5,00% TTC inclus à la charge de l’acquéreur (380 000 € hors honoraires)"
ad_364,"Jasmin - 6 pièces - 181,27 m². Jasmin. Appartement 6 pièces de 181,27 m² au 2ème étage avec ascenseur dans un immeuble ancien de très bon standing. Galerie d'entrée, double séjour avec bow-window, cuisine équipée et dinatoire, 3 à 4 chambres, 2 salles de bains et 2 wc. Un local aménagé en buanderie en demi-pallier ainsi qu'une cave de 20 m² complètent ce bien. Appartement traversant, bénéficiant du charme de l'ancien et d'une belle hauteur sous plafond. Délai de 6 mois entre la promesse de vente et l'acte authentique.<br>Le montant moyen des charges annuelles payées par le vendeur est de: 6012 euros DPE : D; GES: E. Ce bien est soumis au statut de la copropriété. Nombre de lots: 21 lots principaux. Pas de procédures en cours.<br>Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur le marché de l'Ouest Parisien.<br>Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes : photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market.<br>L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16eme.<br>En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.<br> dont 4.00 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 8 lots.<br>Charges annuelles : 5760.00 euros.",Achat appartement 6 pièces 190 m²Paris 16e 75016 (Auteuil-Nord - Jasmin - Mirabeau),Publiée il y a plus de 2 mois,Modifiée le 9 déc. 2021,2 095 000 €,"Honoraires : 4,00% TTC inclus à la charge de l’acquéreur (2 014 430 € hors honoraires)"
ad_1842,"STUDIO avec vue dégagée quartier Bon Marché !. ** EXCLUSIVITÉ ** DERNIER ÉTAGE avec VUE DÉGAGÉE** CALME** PLAN OPTIMISÉ ** Rare dans le secteur Bon Marché, nous vous proposons un STUDIO au 4ème étage (dernier) au sein d'un immeuble ancien. D'une superficie de 19,55 m² Carrez, ce charmant appartement, comprend : une entrée, une pièce principale avec une vue dégagée et arborée, une salle de douche avec WC et au niveau supérieur, des combles aménageable afin de créer du volume, d'une surface de 19,55 m² au sol. Ce bien traversant vous séduira par son calme, ses beaux volumes et son exposition SUD-OUEST. ** Exclusivité PARIS SEINE IMMOBILIER ** - 59, rue du Cherche-Midi - 75006 Paris (ACHAT - VENTE - LOCATION - GESTION - ÉVALUATION OFFERTE SOUS 24 H). dont 4.58 % honoraires TTC à la charge de l'acquéreur.<br>Copropriété de 30 lots (Pas de procédure en cours).",Achat appartement 2 pièces 20 m²Paris 6e 75006 (Saint-Placide),Publiée le 7 déc. 2021,Modifiée le 24 déc. 2021,320 000 €,"Honoraires : 4,58% TTC inclus à la charge de l’acquéreur (306 000 € hors honoraires)"
ad_1890,"PARIS 13éme, atelier d'artiste superbement rénové au dernier étage avec balcons.<br>Ancien atelier d'artiste en duplex au deuxième et dernier étage, dans un quartier calme et en pleine expansion. <br>Superbe rénovation pour cet appartement traversant de 73,5 m2 pondérés (c'est-à-dire : 77,50 m2 au sol et 70 m2 carrez), baigné de lumière et doté de deux chambres et deux balcons. Authentiques verrières d'atelier, escalier suspendu crée sur mesure, poêle à granulé, climatisation réversible, sol en verre, deux toilettes, douche italienne, cuisine entièrement équipée.<br>Situé à proximité de l'avenue de France, de la Station F et de la Bibliothèque Mitterrand (3 minutes à pied du Tram 3a/3b, 5 minutes du RER C et 7 minutes du Métro ligne 14). <br>Le calme, les prestations haut de gamme, le mélange harmonieux entre cachet et lignes contemporaines font de cet appartement, un bien rare et exceptionnel.<br>Les honoraires d'agence sont à la charge du vendeur.<br>Copropriété de 39 lots (Pas de procédure en cours).<br>Charges annuelles : 1200.00 euros.",Achat appartement 3 pièces 74 m²Paris 13e 75013 (Patay - Masséna),Publiée le 6 déc. 2021,Modifiée le 10 déc. 2021,875 000 €,Honoraires à la charge du vendeur
ad_1880,"PARIS 17EME BOULEVARD PEREIRE / PLACE PEREIRE BEAU 3 PIECES AVEC BALCON
Bel immeuble pierre de taille au 5ème étage ascenseur;
entrée, vaste séjour avec cheminée et balcon donnant sur le boulevard Pereire avec belle vue dégagée, cuisine, 2 chambres, salle d'eau et toilettes.
BALCON AVEC TRES BELLE VUE DEGAGEE - TRES CLAIR ET CALME
ENSOLEILLE - BEAUX VOLUMES - CHARME ET CARACTERER
A 2 MINUTES DE TOUTES COMMODITES",Achat appartement 3 pièces 67 m²Paris 17e 75017 (Courcelles - Wagram),Publiée le 6 déc. 2021,Modifiée le 24 déc. 2021,825 000 €,"Honoraires : 3,13% TTC inclus à la charge de l’acquéreur (800 000 € hors honoraires)"
ad_1507,"STUDIO PARIS 14EME. Métro Porte d'Orléans - Rue des Coulmiers Paris 14ème-.  <br>-STUDIO idéal 1er achat ou investissement locatif-<br>Situé Métro Porte d'Orléans  (ligne 4), dans une copropriété de bon standing et sécurisé au 1er étage sans ascenseur, venez découvrir cet appartement configuré en studio d'une surface de 22,70M², dans un quartier<br>généreusement desservi en commerces et en transports, à proximité immédiate de Montparnasse, ce bien fonctionnel, bénéficie d'une belle distribution qui se compose comme suit : d'une entrée ouvrant sur pièce de vie avec mezzanine, d'une cuisine indépendante  d'une salle de bain et d'un WC. L'appartement est à rafraîchir. Vous serez séduit par sa vue. Une cave en sous-sol complète ce bien.",Achat appartement 1 pièce 23 m²Paris 14e 75014 (Jean Moulin - Porte d'Orléans),Publiée le 15 déc. 2021,Modifiée le 24 déc. 2021,243 300 €,"Honoraires : 7,18% TTC inclus à la charge de l’acquéreur (227 000 € hors honoraires)"
ad_1529,"Passy - 2/3 pièces - 65,39 m². Passy.<br>Appartement 3 pièces de 65,39 m² avec 7,87 m² de cour privative en étage avec ascenseur dans un immeuble ancien de bon standing.<br>Entrée, grand séjour, cuisine équipée, chambre, bureau, dressing salle de bains, wc séparés et cave. <br>Appartement entièrement refait à neuf et bénéficiant du charme de l'ancien et de beaux volumes. Proche des transports et des commerces.<br>Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur le marché de l'Ouest Parisien.<br>Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes : photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market.<br>L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16eme.<br>En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",Achat appartement 3 pièces 70 m²Paris 16e 75016 (Passy - Maison de la Radio - Muette-Sud),Publiée le 15 déc. 2021,Modifiée le 23 déc. 2021,860 000 €,Honoraires à la charge du vendeur
ad_467,"VEND PARIS 18° Appartement 3/4 pièce(s)  d'environ 57 m2. VEND PARIS 18° MARX DORMOY - Au pied du métro, notre agence Laforêt Marx Dormoy vous propose, dans un bel immeuble pierre de taille au 4ème étage , ce 3 Pièces de 48,45m² + chambre de bonne de 8.2m² au 6ème étage. ll se compose d'une pièce de vie, d'une cuisine indépendante, de 2 chambres, d'une salle d'eau, de WC indépendants et d'une cave- Faibles charges -  Rafraichissement à prévoir - A découvrir sans tarder.<br>' Notre agence Laforêt Marx Dormoy proche du marché de l'Olive, spécialisée dans la vente, et la location est heureuse de vous accueillir tous les jours du lundi au samedi pour toute demande concernant un bien.  Estimations gratuites.'<br><span title=""www.laforet.com/agence-immobiliere/paris18marxdormoy"" class=""decoratedContent"">(lien supprimé)</span>  , Facebook et Instagram  (Laforet Marx Dormoy) <br>Copropriété de 126 lots (Procédure en cours).<br>Charges annuelles : 1600.00 euros.",Achat appartement 3 pièces 57 m²Paris 18e 75018 (La Chapelle - Marx Dormoy),Publiée le 29 déc. 2021,,425 000 €,Honoraires à la charge du vendeur
ad_2116,"2 pièces A Rénover - 36 m2 - Boulevard Malesherbes - Parc Monceau - Villiers - Paris 8. Hosman vous propose ce 2 pièces à rénover d'une surface de 35.7 m2 Carrez, 38,5 au sol, situé Boulevard Malesherbes à Paris.

L’appartement est situé au 5ᵉ et dernier étage avec ascenseur d'un bel immeuble haussmannien.
La résidence est également sécurisée et un gardien réside dans l’immeuble.

À rénover, avec un beau potentiel, le bien se compose :
- D'un séjour, exposé Ouest avec vue sur l'entrée du Parc Monceau ;
- D’une chambre ;
- D’une cuisine séparée ;
- D’une salle de bain avec baignoire et WC.

Le bien se situe à 2 minutes à pied de la station Villiers (lignes de métro 2 et 3) et à 10 minutes à pied de la Gare Saint Lazare (métro 3, 12, 13 et 14 et lignes J et L)

Le Parc Monceau est au pied de l'immeuble et tous les commerces sont à proximité directe.

Le système de chauffage est Individuel - Électrique. Les charges de copropriété s'élèvent à 108 € par trimestre. La taxe foncière est de 676 €. Le bien est soumis au statut de copropriété.

Chez Hosman, on vous évite des appels inutiles, et on vous fait gagner du temps : des annonces exhaustives pour trouver toutes les réponses à vos questions, une visite virtuelle, la prise de visite en ligne au moment qui vous arrange. C'est plus pratique et plus rapide.
Hosman s'efforce de réinventer l’agence immobilière en offrant un service innovant et transparent aux acheteurs et aux vendeurs.
Nos frais d'agence sont de 4900 euros fixes à la charge du vendeur.",Achat appartement 2 pièces 36 m²Paris 8e 75008 (Mairie),Publiée le 27 nov. 2021,Modifiée le 30 déc. 2021,464 000 €,Honoraires à la charge du vendeur
ad_1723,"Appartement Paris 2 pièce(s) 34 m2. L'agence Guy Hoquet Paris 15 Saint-Charles vous propose en exclusivité un appartement de 2 pièces de 34 m2 au coeur des commerces et transports de la rue Saint-Charles et de la rue de la Convention.<br>Le bien est situé au 1er étage avec ascenseur d'un immeuble ancien et sécurisé. L'appartement est composé d'une entrée, d'un séjour avec cuisine  semi-ouverte aménagée et équipée, d'une chambre, et d'une salle d'eau avec WC.<br>L'appartement présente un excellent état général.<br>Une cave complète le bien.<br>Charges 91 /mois. Le chauffage et l'eau chaude sont individuels. dont 4.11 % honoraires TTC à la charge de l'acquéreur.",Achat appartement 2 pièces 34 m²Paris 15e 75015 (Citroën - Boucicaut),Publiée le 10 déc. 2021,Modifiée le 14 déc. 2021,405 000 €,"Honoraires : 4,11% TTC inclus à la charge de l’acquéreur (389 000 € hors honoraires)"
ad_1883,"Appartement Paris 3 pièce(s) 40.50 m2. 75018 Paris, à quelques mètres  du marché de l'olive et du métro Marx Dormoy , un vrai 3 pièces de 40.50m2. Petite famille, jeune couple ? Prenez place pour la vie parisienne.. La cuisine ouverte sur le séjour ensoleillé,.  2 chambres au calme sur cour. salle d'eau avec wc. . au 3ème étage, d'un petit immeuble avec tous les commerces à proximité.. Charmant, coquet, chaleureux, personnalisez le et vous serez bientôt chez vous...",Achat appartement 3 pièces 41 m²Paris 18e 75018 (La Chapelle - Marx Dormoy),Publiée le 6 déc. 2021,Modifiée le 26 déc. 2021,345 000 €,Honoraires à la charge du vendeur
ad_1459,"Grand Palais - 2 pièces - 63.8 m². Face au Grand Palais. <br>Appartement 2 pièces de 63.8 m² au 5ème étage avec ascenseur dans un immeuble ancien de très bon standing. <br>Entrée, séjour, cuisine indépendante, chambre, salle de bains avec wc et wc séparés et une chambre de service. <br>En bon état. <br>Calme et lumineux. Emplacement exceptionnel.  <br>Plus grande agence immobilière de l'ouest parisien, Building Partners réalise, à elle seule, plus d'une vente d'appartement par jour. Sur un espace de travail de 350 m², conceptualisé pour répondre aux attentes des clients les plus exigeants, venez rencontrer une équipe dynamique et expérimentée. Building Partners est le leader de l'immobilier résidentiel, et en arrivant vous comprendrez pourquoi. N'hésitez plus, sollicitez-nous ! dont 4.35 % honoraires TTC à la charge de l'acquéreur.",Achat appartement 3 pièces 65 m²Paris 8e 75008 (Triangle d'Or),Publiée le 16 déc. 2021,,1 200 000 €,"Honoraires : 4,35% TTC inclus à la charge de l’acquéreur (1 150 000 € hors honoraires)"
